       1      15   0.00904645
       1      45  -0.00994070
       1      75   0.00567136
       1     105   0.00494168
       1     135 -0.000497792
       1     165   0.00395156
       1     195    0.0100085
       1     225   0.00319293
       1     255   0.00160146
       1     285   0.00753201
       1     315   0.00696889
       1     345  -0.00146418
       1     375  -0.00111639
       1     405   0.00145312
       1     435  -0.00157756
       1     465  -0.00276904
       1     495  0.000967694
       1     525   0.00252188
       1     555 -0.000900683
       1     585 -0.000589024
       1     615   0.00127747
       1     645  0.000822187
       1     675  -0.00219192
       1     705 -0.000440057
       1     735  0.000963975
       1     765 -1.45343e-05
       1     795  -0.00126941
       1     825  0.000384935
       1     855  0.000953847
       1     885 -0.000231155
       1     915 -0.000747183
       1     945  0.000104369
       1     975  0.000695520
       1    1005 -7.13035e-05
       1    1035 -0.000292690
       1    1065  0.000144692
       1    1095  0.000418671
       1    1125 -0.000641492
       1    1155 -0.000188115
       1    1185  6.50400e-05
       1    1215  0.000641105
       1    1245 -0.000658033
       1    1275 -0.000569249
       1    1305 -0.000222389
       1    1335  0.000480187
       1    1365 -0.000405247
       1    1395 -0.000194660
       1    1425  0.000248799
       1    1455  0.000245058
       1    1485 -0.000383134
       1    1515 -0.000298621
       1    1545  0.000583079
       1    1575  0.000394367
       1    1605 -0.000800862
       1    1635 -0.000551149
       1    1665  0.000742794
       1    1695 -9.60119e-05
       1    1725  -0.00139790
       1    1755 -0.000633293
       1    1785  0.000631541
       1    1815 -0.000170274
       1    1845 -0.000705744
       1    1875 -2.34408e-05
       1    1905  0.000520752
       1    1935 -0.000289348
       1    1965 -0.000427972
       1    1995  0.000276865
       1    2025  0.000598529
       1    2055 -0.000262259
       1    2085 -0.000353965
       1    2115  0.000246808
       1    2145  0.000232010
       1    2175 -0.000474786
       1    2205 -0.000411827
       1    2235  0.000123313
       1    2265 -2.09794e-05
       1    2295 -0.000507996
       1    2325 -0.000385493
       1    2355  0.000117022
       1    2385  2.90355e-05
       1    2415 -0.000253208
       1    2445 -5.99103e-05
       1    2475  0.000288910
       1    2505  0.000149939
       1    2535 -0.000247799
       1    2565 -4.62462e-05
       1    2595  0.000136194
       1    2625 -5.87145e-06
       1    2655 -0.000278676
       1    2685 -7.61316e-05
       1    2715  5.62908e-05
       1    2745 -8.76084e-05
       1    2775 -0.000267953
       1    2805 -5.80123e-05
       1    2835  4.50449e-05
       1    2865 -0.000131737
       1    2895 -0.000192109
       1    2925 -5.21104e-05
       1    2955  3.50262e-05
       1    2985 -0.000120940
       2      15   0.00476167
       2      45  -0.00422300
       2      75 -8.74816e-05
       2     105  0.000893561
       2     135 -0.000456383
       2     165  -0.00131335
       2     195  0.000962706
       2     225  0.000664842
       2     255 -0.000315196
       2     285  0.000804172
       2     315   0.00468397
       2     345   0.00495624
       2     375   0.00464773
       2     405   0.00719145
       2     435   0.00753101
       2     465   0.00289570
       2     495  0.000431981
       2     525  0.000166134
       2     555 -9.58212e-06
       2     585 -0.000649148
       2     615 -0.000427460
       2     645  0.000384368
       2     675  0.000222941
       2     705 -0.000108900
       2     735 -2.24099e-05
       2     765  0.000318288
       2     795 -9.23072e-05
       2     825 -0.000140912
       2     855 -7.11717e-05
       2     885  0.000163047
       2     915 -9.24946e-05
       2     945 -1.85417e-05
       2     975 -5.10384e-05
       2    1005  0.000171010
       2    1035 -9.73241e-07
       2    1065  9.51495e-06
       2    1095 -1.26606e-05
       2    1125  0.000102274
       2    1155 -2.22862e-05
       2    1185 -7.77086e-05
       2    1215 -5.77242e-06
       2    1245  0.000108496
       2    1275  5.06521e-05
       2    1305 -0.000137994
       2    1335 -1.58749e-05
       2    1365  4.22212e-05
       2    1395  1.31093e-05
       2    1425 -0.000154831
       2    1455  4.62527e-05
       2    1485  5.72334e-05
       2    1515 -6.90703e-06
       2    1545 -0.000212510
       2    1575  3.11443e-05
       2    1605  0.000140626
       2    1635 -5.80811e-06
       2    1665 -0.000206095
       2    1695  3.56201e-05
       2    1725  0.000215308
       2    1755  4.89344e-06
       2    1785 -0.000143267
       2    1815 -8.37864e-06
       2    1845  6.70496e-05
       2    1875 -4.87151e-05
       2    1905 -9.90167e-05
       2    1935  4.11921e-05
       2    1965  6.24368e-05
       2    1995 -2.89603e-05
       2    2025 -4.81985e-05
       2    2055  2.30157e-05
       2    2085  7.48377e-05
       2    2115 -3.39786e-05
       2    2145 -4.72713e-05
       2    2175 -3.95432e-06
       2    2205  5.64430e-05
       2    2235 -3.63810e-05
       2    2265 -4.42106e-05
       2    2295 -1.95190e-05
       2    2325  3.64247e-05
       2    2355 -3.61539e-05
       2    2385 -8.73731e-05
       2    2415  4.51828e-05
       2    2445  2.31417e-05
       2    2475 -2.30442e-05
       2    2505 -8.31536e-05
       2    2535  4.92953e-05
       2    2565  1.10215e-05
       2    2595 -2.29364e-05
       2    2625 -6.43403e-05
       2    2655  3.38635e-05
       2    2685  2.22523e-06
       2    2715 -5.59016e-05
       2    2745 -6.80399e-06
       2    2775  1.94289e-05
       2    2805 -1.20578e-06
       2    2835 -4.29344e-05
       2    2865  6.92021e-06
       2    2895  9.18787e-06
       2    2925 -4.17997e-06
       2    2955 -1.95707e-05
       2    2985  7.51307e-06
       3      15  -0.00135683
       3      45   0.00130198
       3      75 -0.000129607
       3     105 -0.000336044
       3     135  0.000170740
       3     165  0.000290842
       3     195 -0.000422163
       3     225 -8.74543e-05
       3     255  0.000291916
       3     285  6.94781e-05
       3     315 -0.000495596
       3     345  5.08412e-05
       3     375  0.000293506
       3     405  0.000536718
       3     435   0.00195880
       3     465   0.00392796
       3     495   0.00474461
       3     525   0.00622147
       3     555   0.00755019
       3     585   0.00528371
       3     615   0.00268382
       3     645  0.000706207
       3     675  1.30662e-05
       3     705 -0.000230953
       3     735 -0.000414828
       3     765 -0.000259915
       3     795  0.000169760
       3     825  7.29742e-05
       3     855 -5.77445e-06
       3     885  7.42548e-05
       3     915  0.000205042
       3     945  4.14618e-06
       3     975 -7.08424e-05
       3    1005 -4.38242e-05
       3    1035  3.07788e-05
       3    1065 -3.47728e-05
       3    1095 -9.19694e-06
       3    1125  4.51062e-05
       3    1155  2.06298e-05
       3    1185  8.79211e-06
       3    1215 -1.81921e-05
       3    1245  3.04882e-05
       3    1275  8.53960e-06
       3    1305  4.23525e-05
       3    1335 -1.99556e-05
       3    1365  1.57136e-05
       3    1395  3.06242e-06
       3    1425  2.85144e-05
       3    1455 -2.57203e-05
       3    1485  1.49214e-05
       3    1515  1.30525e-05
       3    1545  2.22659e-05
       3    1575 -2.58925e-05
       3    1605  2.65964e-05
       3    1635  2.22206e-05
       3    1665 -3.99423e-06
       3    1695  1.49558e-05
       3    1725  4.98983e-05
       3    1755  2.50094e-05
       3    1785 -1.63395e-05
       3    1815  1.89399e-05
       3    1845  2.67357e-05
       3    1875  2.64618e-06
       3    1905 -1.72877e-05
       3    1935  2.34906e-05
       3    1965  1.79653e-05
       3    1995 -2.11987e-05
       3    2025 -2.70573e-05
       3    2055  3.34505e-05
       3    2085  7.20969e-06
       3    2115 -2.21280e-05
       3    2145 -4.99291e-06
       3    2175  5.07581e-05
       3    2205  8.51427e-06
       3    2235 -1.83030e-05
       3    2265  1.52199e-05
       3    2295  5.35478e-05
       3    2325  5.64084e-06
       3    2355 -1.43239e-05
       3    2385  3.06846e-05
       3    2415  2.07872e-05
       3    2445 -1.03123e-05
       3    2475 -2.03765e-05
       3    2505  2.67082e-05
       3    2535  1.35977e-05
       3    2565 -8.71292e-06
       3    2595 -8.96373e-06
       3    2625  3.02352e-05
       3    2655  1.26371e-05
       3    2685 -5.20952e-06
       3    2715  8.59060e-06
       3    2745  1.60115e-05
       3    2775  1.19228e-05
       3    2805 -3.94972e-06
       3    2835  8.15334e-06
       3    2865  1.23546e-05
       3    2895  7.82982e-06
       3    2925 -2.07725e-06
       3    2955  3.83187e-06
       3    2985  8.77054e-06
       4      15 -0.000112442
       4      45  3.44424e-05
       4      75  4.86993e-05
       4     105  1.71019e-05
       4     135 -1.73630e-06
       4     165  6.10781e-05
       4     195  3.42670e-05
       4     225 -5.26333e-05
       4     255 -4.05605e-05
       4     285  6.58634e-05
       4     315  1.45276e-05
       4     345 -5.54604e-05
       4     375  4.48506e-05
       4     405  0.000112733
       4     435 -8.62608e-05
       4     465 -0.000157059
       4     495  8.06829e-06
       4     525  0.000108115
       4     555  0.000482235
       4     585   0.00165200
       4     615   0.00367018
       4     645   0.00681822
       4     675   0.00744880
       4     705   0.00627139
       4     735   0.00438773
       4     765   0.00224929
       4     795  0.000700171
       4     825  0.000112892
       4     855 -0.000172693
       4     885 -0.000478569
       4     915 -0.000309588
       4     945  4.66498e-05
       4     975  0.000192064
       4    1005  0.000110065
       4    1035  0.000105453
       4    1065  9.24883e-05
       4    1095  1.24976e-05
       4    1125 -5.59769e-05
       4    1155  1.63563e-05
       4    1185  1.67244e-05
       4    1215 -2.16032e-06
       4    1245 -3.71839e-05
       4    1275  2.30975e-05
       4    1305  3.32085e-05
       4    1335  1.56445e-05
       4    1365 -1.21270e-05
       4    1395  1.52400e-05
       4    1425  2.36285e-05
       4    1455 -4.43767e-06
       4    1485 -1.01772e-05
       4    1515  6.95520e-06
       4    1545  3.85468e-05
       4    1575 -1.04629e-05
       4    1605 -3.76921e-05
       4    1635  1.78442e-06
       4    1665  3.99211e-05
       4    1695 -3.41832e-05
       4    1725 -5.59025e-05
       4    1755  4.09147e-06
       4    1785  3.47585e-05
       4    1815 -1.91749e-05
       4    1845 -1.58565e-05
       4    1875  1.69884e-05
       4    1905  2.17790e-05
       4    1935 -2.53258e-05
       4    1965 -1.00655e-05
       4    1995  2.13728e-05
       4    2025  1.00622e-05
       4    2055 -2.33600e-05
       4    2085 -8.75178e-06
       4    2115  1.74954e-05
       4    2145  2.67847e-07
       4    2175 -2.42559e-05
       4    2205 -7.00556e-06
       4    2235  1.35512e-05
       4    2265 -1.04106e-05
       4    2295 -1.88251e-05
       4    2325 -3.12749e-06
       4    2355  9.49470e-06
       4    2385 -7.02258e-06
       4    2415 -1.54606e-05
       4    2445  5.07398e-06
       4    2475  7.23921e-06
       4    2505 -3.30776e-06
       4    2535 -1.16978e-05
       4    2565  4.18408e-06
       4    2595  2.74695e-06
       4    2625 -6.28101e-06
       4    2655 -8.30983e-06
       4    2685  3.22457e-06
       4    2715  1.37969e-06
       4    2745 -7.67392e-06
       4    2775 -6.01679e-06
       4    2805  1.79189e-06
       4    2835  7.34966e-07
       4    2865 -7.49767e-06
       4    2895 -2.96585e-06
       4    2925  9.72405e-07
       4    2955 -2.76715e-07
       4    2985 -5.24416e-06
       5      15  0.000308422
       5      45 -0.000294540
       5      75 -4.94637e-05
       5     105  4.80229e-05
       5     135 -2.32752e-05
       5     165 -0.000122356
       5     195  4.84221e-05
       5     225  8.30512e-05
       5     255 -8.46515e-06
       5     285 -7.25583e-05
       5     315  7.67243e-05
       5     345  3.66305e-05
       5     375 -6.33666e-05
       5     405 -4.59535e-05
       5     435  9.48662e-05
       5     465  1.96654e-05
       5     495 -4.63589e-05
       5     525  3.63756e-05
       5     555  0.000101583
       5     585 -7.65867e-05
       5     615 -0.000194702
       5     645 -0.000146142
       5     675  4.51998e-05
       5     705  0.000550875
       5     735   0.00190194
       5     765   0.00428735
       5     795   0.00560316
       5     825   0.00525998
       5     855   0.00553013
       5     885   0.00650210
       5     915   0.00448271
       5     945   0.00174588
       5     975 -0.000276402
       5    1005  -0.00115986
       5    1035  -0.00102887
       5    1065 -0.000438693
       5    1095 -6.83714e-06
       5    1125  0.000157944
       5    1155  0.000112597
       5    1185  0.000124075
       5    1215  0.000115349
       5    1245  5.16994e-05
       5    1275 -4.03089e-05
       5    1305 -3.49227e-05
       5    1335  3.63114e-06
       5    1365  3.21648e-06
       5    1395 -4.48107e-06
       5    1425  3.76364e-06
       5    1455  3.11469e-05
       5    1485  6.37490e-06
       5    1515  2.46062e-06
       5    1545 -8.97725e-06
       5    1575  3.05515e-05
       5    1605  8.86849e-06
       5    1635 -3.05614e-06
       5    1665 -9.85859e-06
       5    1695  3.34248e-05
       5    1725  1.55107e-05
       5    1755 -7.86842e-06
       5    1785 -8.32160e-06
       5    1815  1.52582e-05
       5    1845  1.22804e-06
       5    1875 -7.60327e-06
       5    1905 -1.07441e-06
       5    1935  1.23519e-05
       5    1965  8.62841e-07
       5    1995 -6.91999e-06
       5    2025  8.14266e-06
       5    2055  6.46235e-06
       5    2085  1.04297e-06
       5    2115 -4.69668e-06
       5    2145  6.60546e-06
       5    2175  3.41935e-06
       5    2205  9.40629e-08
       5    2235 -2.69280e-06
       5    2265  7.56062e-06
       5    2295 -1.12634e-06
       5    2325 -1.39328e-06
       5    2355 -8.52707e-07
       5    2385  1.08090e-06
       5    2415  2.60345e-06
       5    2445 -1.57876e-06
       5    2475  1.85709e-06
       5    2505 -1.23257e-06
       5    2535  2.29090e-06
       5    2565 -1.43043e-06
       5    2595  2.27203e-06
       5    2625 -1.10240e-06
       5    2655  5.48874e-07
       5    2685 -8.99745e-07
       5    2715 -8.41270e-07
       5    2745  1.33500e-06
       5    2775 -1.04154e-07
       5    2805 -1.64628e-07
       5    2835 -9.69667e-07
       5    2865  1.59740e-06
       5    2895 -5.81087e-07
       5    2925  5.54335e-08
       5    2955 -1.33361e-07
       5    2985  1.00396e-06
       6      15 -0.000207734
       6      45  3.13411e-05
