2.335645e+00 4.317134e+00 4.574279e+00 4.031925e+00 3.546555e+00 1.946065e+00 1.091546e+00 1.878790e+00 5.310932e+00 4.532196e+01 3.738205e+02 5.004688e+01 7.458298e+00 3.467698e+00 2.076836e+00 1.499832e+00 1.345403e+00 1.240934e+00 1.179423e+00 1.052611e+00 8.767487e-01 7.128096e-01 1.930790e+00 2.624060e+00 -3.929578e-04 -1.238404e-05 8.829774e-06 1.949367e-04 7.347100e-04 3.020093e-05 1.390665e-06 -1.625519e-05 -1.364215e-06 5.034821e-06 6.352066e-07 -2.907534e-05 -2.193712e-05 -4.472341e-06 -4.229325e-04 -1.847650e-05 -7.006464e-06 3.864435e-05 -1.012962e-02 -3.585038e-04 2.282724e-04 -5.298229e-05 4.230531e-05 
2.494006e+00 4.604350e+00 4.855476e+00 4.295874e+00 3.610841e+00 1.875660e+00 8.273936e-01 1.108283e+00 2.392414e+00 6.180157e+00 5.004723e+01 3.756173e+02 5.250449e+01 7.527923e+00 3.191009e+00 1.793145e+00 1.334051e+00 1.084482e+00 8.859169e-01 8.090003e-01 6.033989e-01 4.341298e-01 9.607757e-01 8.262662e-01 -4.266751e-04 -2.568173e-05 -2.117703e-05 1.682222e-05 1.674424e-04 4.191060e-05 1.106277e-06 -2.838258e-05 -1.190062e-05 -7.290913e-07 -2.116163e-06 -5.948764e-05 -3.231372e-05 -3.641954e-06 -4.051023e-04 5.842494e-05 1.373860e-04 1.040277e-05 -4.767489e-04 3.212971e-03 4.581271e-04 -3.654265e-05 3.956816e-05 
2.641585e+00 4.881590e+00 5.116678e+00 4.458999e+00 3.783680e+00 1.834768e+00 6.887181e-01 7.768853e-01 1.504777e+00 2.959862e+00 7.458502e+00 5.250490e+01 3.928160e+02 5.750277e+01 8.031142e+00 3.324304e+00 2.037938e+00 1.424416e+00 1.072570e+00 8.661428e-01 6.805233e-01 4.469824e-01 7.937261e-01 1.418916e-01 -4.558501e-04 -2.844231e-05 -2.903338e-05 -2.542770e-05 2.432739e-04 1.790071e-04 1.578935e-06 -3.072141e-05 -1.382040e-05 -1.093251e-06 -9.989142e-07 -4.332491e-05 -2.123959e-04 -5.506265e-06 -4.201484e-04 8.822654e-05 1.888557e-04 -3.908669e-05 1.866999e-04 5.544524e-03 2.262477e-03 -2.104230e-05 5.054001e-05 
2.854063e+00 5.063777e+00 5.194079e+00 4.506310e+00 3.743660e+00 1.807365e+00 5.840705e-01 5.835929e-01 1.066518e+00 1.837329e+00 3.467839e+00 7.528100e+00 5.750312e+01 4.347856e+02 6.376743e+01 9.340683e+00 4.432219e+00 2.771387e+00 1.924439e+00 1.545629e+00 1.155301e+00 8.881140e-01 1.622693e+00 7.210566e-01 -4.666241e-04 -3.266006e-05 -3.301109e-05 -3.886358e-05 2.256071e-04 1.127634e-03 3.321484e-06 -3.785157e-05 -2.085493e-05 -8.870627e-06 -1.083368e-05 -1.963253e-04 -1.433875e-03 -1.956163e-05 -4.085992e-04 1.236862e-04 2.488824e-04 -2.129701e-06 3.109684e-04 2.841927e-03 1.396130e-02 7.455180e-05 9.916580e-05 
3.058720e+00 5.439391e+00 5.481574e+00 4.622798e+00 3.774271e+00 1.759812e+00 5.301909e-01 4.328846e-01 7.950882e-01 1.273916e+00 2.076937e+00 3.191120e+00 8.031261e+00 6.376749e+01 4.599587e+02 6.864164e+01 1.167863e+01 5.464197e+00 3.275937e+00 2.415503e+00 1.750056e+00 1.268968e+00 2.468560e+00 1.123783e+00 -4.874359e-04 -3.796892e-05 -4.051769e-05 -5.708801e-05 4.154983e-05 8.523466e-04 6.343234e-06 -4.108918e-05 -2.293687e-05 -1.081443e-05 -1.535149e-05 -2.609320e-04 -1.199096e-03 -1.614770e-05 -4.405621e-04 9.570348e-05 2.160460e-04 -9.561446e-05 1.836339e-04 6.112142e-04 1.100992e-02 1.797188e-04 1.431195e-04 
3.475570e+00 6.102633e+00 6.110895e+00 5.011191e+00 3.988986e+00 1.842361e+00 5.239971e-01 4.210642e-01 6.770558e-01 1.033259e+00 1.499930e+00 1.793242e+00 3.324423e+00 9.340907e+00 6.864232e+01 4.305076e+02 7.085114e+01 1.187294e+01 5.163905e+00 3.213361e+00 2.070395e+00 1.402551e+00 2.429682e+00 6.900705e-01 -4.925404e-04 -3.479057e-05 -4.060652e-05 -6.512984e-05 4.886981e-06 2.940476e-04 8.436066e-06 -3.491843e-05 -1.657524e-05 -2.716727e-06 -4.611854e-06 -3.090192e-05 -2.607441e-04 -4.144958e-05 -4.849365e-04 3.122176e-05 1.164701e-04 -2.690574e-04 -3.342356e-05 -4.604795e-05 3.482781e-04 -5.659539e-03 8.007326e-05 
4.175241e+00 7.265934e+00 7.149985e+00 5.811639e+00 4.540381e+00 2.055383e+00 6.134671e-01 4.599719e-01 7.429203e-01 9.994445e-01 1.345491e+00 1.334131e+00 2.038035e+00 4.432364e+00 1.167892e+01 7.085153e+01 4.242955e+02 7.227359e+01 1.242251e+01 5.898619e+00 3.259039e+00 2.015237e+00 3.229472e+00 1.126861e+00 -5.006769e-04 -3.590841e-05 -4.267849e-05 -7.062193e-05 -1.905487e-06 2.007657e-04 2.545208e-05 -3.616508e-05 -1.718280e-05 -3.231682e-06 -4.702301e-06 -2.223507e-05 -2.547586e-04 -3.264732e-05 -4.926345e-04 3.091923e-05 1.187774e-04 -2.844217e-04 -3.161500e-05 -8.015896e-05 -1.245760e-04 -5.444992e-03 1.911358e-04 
4.898571e+00 8.444013e+00 8.311978e+00 6.653121e+00 5.122370e+00 2.297073e+00 6.692899e-01 4.822097e-01 7.347093e-01 1.027316e+00 1.240999e+00 1.084542e+00 1.424483e+00 2.771486e+00 5.464358e+00 1.187313e+01 7.227390e+01 3.643324e+02 6.479487e+01 1.270887e+01 5.175203e+00 2.655447e+00 3.404484e+00 7.197201e-01 -5.236498e-04 -3.887049e-05 -4.614290e-05 -7.812043e-05 -6.737871e-06 2.652514e-05 1.069147e-04 -3.990007e-05 -1.994277e-05 -4.405968e-06 -4.743065e-06 -9.420490e-06 -4.627542e-05 -2.103678e-04 -4.992182e-04 6.230886e-05 1.735973e-04 -2.284615e-04 7.713455e-05 5.003678e-05 1.057354e-04 9.246979e-05 4.616625e-03 
5.258401e+00 9.041857e+00 8.833051e+00 6.991733e+00 5.323390e+00 2.373370e+00 7.154312e-01 4.859747e-01 7.084334e-01 9.328769e-01 1.179474e+00 8.859604e-01 1.072619e+00 1.924507e+00 3.276034e+00 5.164018e+00 1.242276e+01 6.479601e+01 2.618606e+02 5.917566e+01 1.013638e+01 3.833287e+00 3.586069e+00 1.568127e-01 -4.997055e-04 -3.747804e-05 -4.475761e-05 -7.668353e-05 -8.235264e-06 5.584370e-06 8.274379e-05 -3.723663e-05 -1.837093e-05 -4.096995e-06 -4.686698e-06 -9.606428e-06 -8.045877e-05 -2.078557e-04 -4.768841e-04 5.805246e-05 1.640975e-04 -2.263112e-04 7.058631e-05 3.358701e-05 5.374176e-05 2.066794e-04 3.933648e-03 
5.831579e+00 9.928849e+00 9.626319e+00 7.594856e+00 5.709378e+00 2.531762e+00 7.738818e-01 5.190026e-01 6.797951e-01 8.770018e-01 1.052641e+00 8.090289e-01 8.661727e-01 1.545671e+00 2.415559e+00 3.213417e+00 5.898714e+00 1.270909e+01 5.917564e+01 2.546650e+02 5.624884e+01 9.735713e+00 6.681188e+00 1.075845e+00 -5.005511e-04 -3.347407e-05 -4.220463e-05 -7.477524e-05 -4.601987e-06 9.078453e-07 1.702941e-05 -2.690545e-05 -9.889313e-06 2.001408e-06 -7.509999e-09 2.490353e-06 -7.758281e-06 -1.957909e-05 -4.829238e-04 5.289648e-05 1.528033e-04 -2.535708e-04 3.517564e-05 -1.465750e-05 -2.453633e-05 2.667998e-05 4.493975e-04 
5.875926e+00 9.919810e+00 9.685687e+00 7.575411e+00 5.690397e+00 2.526286e+00 7.832733e-01 5.084172e-01 6.402167e-01 7.508683e-01 8.767726e-01 6.034180e-01 6.805462e-01 1.155329e+00 1.750092e+00 2.070432e+00 3.259086e+00 5.175258e+00 1.013636e+01 5.624880e+01 2.261835e+02 5.232525e+01 1.572506e+01 2.786932e+00 -4.749057e-04 -3.292321e-05 -4.091887e-05 -7.196327e-05 -5.865286e-06 -1.121855e-06 3.415253e-06 -2.789751e-05 -1.147977e-05 7.092217e-07 -9.965604e-07 1.501227e-06 9.562456e-06 -5.910155e-05 -4.576666e-04 4.888025e-05 1.434826e-04 -2.424454e-04 3.224949e-05 -1.718733e-05 -3.079715e-05 2.130084e-05 2.201475e-04 
5.661416e+00 9.728934e+00 9.438680e+00 7.440672e+00 5.614079e+00 2.509403e+00 7.865195e-01 5.015145e-01 5.911525e-01 6.694786e-01 7.128381e-01 4.341527e-01 4.470063e-01 8.881503e-01 1.269011e+00 1.402596e+00 2.015292e+00 2.655503e+00 3.833309e+00 9.735701e+00 5.232593e+01 2.007120e+02 6.879949e+01 5.747143e+00 -4.543131e-04 -3.600773e-05 -4.226778e-05 -7.175494e-05 -1.031622e-05 -4.246610e-06 -7.194805e-06 -3.679482e-05 -1.866434e-05 -4.456004e-06 -5.003076e-06 -5.774865e-06 2.523593e-06 -1.875138e-04 -4.361192e-04 4.423011e-05 1.342731e-04 -2.310408e-04 3.074096e-05 -1.642898e-05 -3.248039e-05 2.224258e-05 1.391498e-04 
1.597036e+01 2.763218e+01 2.761152e+01 2.222795e+01 1.710452e+01 7.833119e+00 2.698287e+00 1.796747e+00 1.932882e+00 1.978459e+00 1.930795e+00 9.607839e-01 7.937273e-01 1.622713e+00 2.468581e+00 2.429708e+00 3.229503e+00 3.404502e+00 3.586057e+00 6.681134e+00 1.572500e+01 6.879854e+01 7.210786e+02 1.195333e+02 -1.197598e-03 -9.113627e-05 -1.088966e-04 -1.884057e-04 -2.410049e-05 -1.128549e-05 -1.249629e-05 -1.024395e-04 -5.166219e-05 -1.234333e-05 -1.041470e-05 -9.622373e-06 1.070147e-05 -3.338355e-04 -1.158311e-03 1.102912e-04 3.482919e-04 -6.179494e-04 7.818022e-05 -4.960921e-05 -1.005673e-04 5.104951e-05 1.399675e-04 
2.534780e+01 4.441891e+01 4.482492e+01 3.657561e+01 2.834363e+01 1.312981e+01 4.633203e+00 3.111409e+00 3.199060e+00 3.041512e+00 2.624073e+00 8.262847e-01 1.419085e-01 7.211033e-01 1.123830e+00 6.901308e-01 1.126939e+00 7.197850e-01 1.568493e-01 1.075827e+00 2.786932e+00 5.747127e+00 1.195333e+02 2.100037e+03 -1.881945e-03 -1.365263e-04 -1.669604e-04 -2.943255e-04 -3.221047e-05 -1.710030e-05 -2.038784e-06 -1.493683e-04 -7.293640e-05 -1.431745e-05 -1.139671e-05 -5.287063e-06 2.282248e-05 -1.264641e-04 -1.822450e-03 1.783446e-04 5.513741e-04 -9.777024e-04 1.181860e-04 -9.051189e-05 -1.809508e-04 5.741605e-05 -8.700957e-05 
3.648195e-03 2.086060e-02 1.795870e-02 1.497178e-03 2.324169e-04 -6.723979e-05 -2.486862e-04 -2.438532e-04 -2.840502e-04 -3.822055e-04 -3.928627e-04 -4.266069e-04 -4.557599e-04 -4.665439e-04 -4.874004e-04 -4.924891e-04 -5.006383e-04 -5.236093e-04 -4.996644e-04 -5.005013e-04 -4.748641e-04 -4.542783e-04 -1.197518e-03 -1.881916e-03 1.017749e-01 1.250136e-02 7.187554e-04 2.438998e-04 1.126873e-04 1.908805e-05 4.060899e-06 1.594259e-02 4.199116e-03 7.341743e-04 2.726484e-04 1.592364e-04 2.267169e-05 4.293256e-06 1.777860e-03 1.214250e-05 -1.052627e-05 7.937157e-06 -5.205401e-07 1.868851e-07 3.431906e-07 -9.622498e-08 4.840752e-08 
2.240388e-04 4.321248e-04 1.798370e-03 6.062899e-03 6.569415e-03 1.462273e-03 2.843873e-04 2.698729e-04 1.801454e-04 6.012579e-06 -1.230411e-05 -2.561832e-05 -2.836440e-05 -3.259194e-05 -3.795433e-05 -3.475998e-05 -3.589525e-05 -3.885448e-05 -3.746533e-05 -3.346142e-05 -3.291429e-05 -3.600771e-05 -9.113267e-05 -1.365032e-04 1.250129e-02 6.132436e-02 4.850362e-03 4.715796e-04 1.615575e-04 2.400957e-05 4.398174e-06 4.289442e-03 5.432478e-03 1.164342e-03 3.608373e-04 1.929795e-04 2.633653e-05 4.495911e-06 9.504363e-06 -6.965175e-04 -9.865553e-05 1.117759e-05 -7.737236e-07 2.312623e-07 4.261240e-07 -9.565466e-08 6.228604e-08 
2.506399e-04 4.652526e-04 6.577103e-04 9.075030e-04 2.684594e-03 7.776040e-03 5.260586e-03 1.649696e-03 5.962875e-04 6.984124e-05 8.890416e-06 -2.113401e-05 -2.898095e-05 -3.296854e-05 -4.052200e-05 -4.059829e-05 -4.268520e-05 -4.615020e-05 -4.476754e-05 -4.221629e-05 -4.093091e-05 -4.228484e-05 -1.089416e-04 -1.670234e-04 7.187470e-04 4.850426e-03 1.938745e-02 2.428367e-03 2.309584e-04 2.368495e-05 3.585259e-06 7.306519e-04 1.142860e-03 6.031555e-04 3.477837e-04 1.710212e-04 2.215417e-05 3.353797e-06 -8.096389e-06 -9.599351e-05 -5.840347e-04 3.956737e-05 -1.122232e-06 1.087124e-07 3.718713e-07 -9.267474e-08 4.456640e-08 
4.356122e-04 7.590563e-04 8.741820e-04 8.844746e-04 9.952270e-04 9.806066e-04 1.722421e-03 1.235805e-02 1.102652e-02 1.045432e-03 1.950362e-04 1.688589e-05 -2.538632e-05 -3.884762e-05 -5.711687e-05 -6.514745e-05 -7.065534e-05 -7.815676e-05 -7.672168e-05 -7.481568e-05 -7.200246e-05 -7.179600e-05 -1.885077e-04 -2.944927e-04 2.438958e-04 4.715757e-04 2.428370e-03 1.244373e-02 1.267627e-03 3.281010e-05 4.172529e-06 2.920235e-04 3.704951e-04 3.553237e-04 2.443123e-04 1.981245e-04 2.327979e-05 3.270246e-06 3.315505e-06 8.616937e-06 4.137102e-05 6.964875e-04 2.748033e-05 2.541577e-06 9.948543e-07 7.500844e-08 8.871113e-08 
4.917466e-05 7.355249e-05 9.139716e-05 8.666507e-05 9.020174e-05 7.646738e-05 7.835474e-05 3.139791e-04 8.545931e-04 7.972729e-04 7.360747e-04 1.692465e-04 2.458311e-04 2.262857e-04 4.157283e-05 4.922259e-06 -1.909382e-06 -6.744735e-06 -8.250589e-06 -4.621202e-06 -5.885037e-06 -1.034400e-05 -2.417234e-05 -3.231597e-05 1.126875e-04 1.615594e-04 2.309592e-04 1.267649e-03 7.077291e-03 2.517451e-04 1.004559e-05 1.441610e-04 1.706459e-04 1.518721e-04 1.764021e-04 2.752037e-04 4.032431e-05 5.337462e-06 -3.886185e-07 -6.491805e-07 -1.235374e-06 2.995230e-05 -7.537727e-05 2.181252e-05 7.320256e-06 -1.093529e-07 1.377067e-07 
2.760580e-05 4.534805e-05 4.970137e-05 4.355793e-05 3.862095e-05 2.321099e-05 1.346867e-05 2.119484e-05 2.708197e-05 2.177476e-05 3.022224e-05 4.196143e-05 1.793551e-04 1.129130e-03 8.528250e-04 2.950975e-04 2.011340e-04 2.661144e-05 5.599380e-06 9.091649e-07 -1.123197e-06 -4.258020e-06 -1.131669e-05 -1.714455e-05 1.908797e-05 2.400972e-05 2.368500e-05 3.281039e-05 2.517435e-04 1.251914e-03 4.407751e-05 2.446599e-05 2.690910e-05 2.233434e-05 2.310713e-05 4.374339e-05 2.489724e-05 4.247597e-06 3.937237e-08 1.405967e-07 1.803800e-07 1.124060e-06 5.761180e-07 6.755364e-06 3.875241e-05 -8.769375e-06 2.248140e-07 
3.463937e-06 5.002495e-06 5.345035e-06 4.328095e-06 3.538063e-06 1.935993e-06 1.019601e-06 1.800551e-06 2.226304e-06 1.287495e-06 1.390169e-06 1.106095e-06 1.582591e-06 3.327481e-06 6.345074e-06 8.458887e-06 2.547810e-05 1.073555e-04 8.302591e-05 1.728487e-05 3.642788e-06 -7.202755e-06 -1.252936e-05 -2.087142e-06 4.060897e-06 4.398216e-06 3.585271e-06 4.172578e-06 1.004558e-05 4.407728e-05 1.939870e-04 5.229936e-06 5.098103e-06 3.711920e-06 3.521745e-06 6.248161e-06 4.518748e-06 2.130463e-06 -1.224285e-08 2.776953e-09 2.915062e-09 1.088524e-07 2.706189e-08 9.266096e-08 1.801890e-07 -6.130233e-08 4.485273e-06 
8.095730e-05 -5.867369e-03 -5.634979e-03 -3.212006e-04 1.445999e-04 1.396632e-04 7.565677e-05 1.511956e-04 1.167709e-04 -4.590758e-06 -1.612225e-05 -2.827080e-05 -3.058976e-05 -3.772794e-05 -4.102897e-05 -3.483759e-05 -3.610373e-05 -3.983356e-05 -3.717968e-05 -2.684841e-05 -2.784685e-05 -3.675422e-05 -1.023316e-04 -1.491771e-04 1.594264e-02 4.289433e-03 7.306541e-04 2.920255e-04 1.441596e-04 2.446589e-05 5.229899e-06 1.881173e-01 2.232629e-02 1.275104e-03 3.903581e-04 2.124450e-04 2.993813e-05 5.596856e-06 -1.548726e-05 -2.731832e-05 -1.167466e-05 9.189886e-06 -5.942546e-07 2.941047e-07 4.751807e-07 -1.094898e-07 8.230029e-08 
8.454474e-05 -5.414246e-04 -1.765067e-04 -2.523754e-04 -3.465881e-04 1.204896e-04 8.693327e-05 1.719049e-04 1.432596e-04 1.076816e-05 -1.269430e-06 -1.182645e-05 -1.372790e-05 -2.077425e-05 -2.292209e-05 -1.654192e-05 -1.716885e-05 -1.992710e-05 -1.836078e-05 -9.881310e-06 -1.147340e-05 -1.866671e-05 -5.166650e-05 -7.292661e-05 4.199187e-03 5.432607e-03 1.142883e-03 3.704996e-04 1.706457e-04 2.690919e-05 5.098109e-06 2.232648e-02 1.003244e-01 7.968686e-03 6.926670e-04 2.713321e-04 3.439524e-05 5.581722e-06 -3.250248e-06 -4.597629e-05 -1.745704e-05 9.419095e-06 -5.376304e-07 3.074477e-07 4.554725e-07 -9.529504e-08 7.019112e-08 
3.469876e-05 -2.862006e-05 1.456585e-05 -2.138194e-05 3.378372e-05 -4.212069e-04 -7.099406e-04 6.126805e-05 1.475071e-04 1.738107e-05 5.120409e-06 -6.739191e-07 -1.029710e-06 -8.817521e-06 -1.081801e-05 -2.706910e-06 -3.238088e-06 -4.412533e-06 -4.106745e-06 1.989447e-06 6.970927e-07 -4.473161e-06 -1.238642e-05 -1.437449e-05 7.341590e-04 1.164341e-03 6.032129e-04 3.553252e-04 1.518701e-04 2.233422e-05 3.711897e-06 1.275071e-03 7.968449e-03 3.073400e-02 3.451052e-03 3.718498e-04 3.290720e-05 4.425420e-06 -1.489075e-06 -7.830572e-06 -2.526033e-05 6.221359e-06 -4.051483e-07 2.339998e-07 3.420852e-07 -6.515840e-08 4.704742e-08 
1.599208e-05 -1.704097e-05 7.552158e-06 1.206677e-05 1.353449e-05 -4.044157e-05 2.419662e-07 4.945002e-05 4.254681e-05 1.135677e-05 8.681957e-07 -2.001955e-06 -9.317755e-07 -1.078751e-05 -1.536048e-05 -4.606817e-06 -4.714631e-06 -4.757874e-06 -4.704282e-06 -2.740673e-08 -1.016210e-06 -5.026926e-06 -1.047508e-05 -1.148437e-05 2.726507e-04 3.608443e-04 3.477916e-04 2.443234e-04 1.764032e-04 2.310731e-05 3.521761e-06 3.903628e-04 6.926714e-04 3.451128e-03 1.605242e-02 1.938032e-03 4.339712e-05 4.966453e-06 -9.577564e-07 -1.322902e-06 -4.432540e-06 -3.956227e-07 -7.066052e-07 3.054345e-07 2.875886e-07 -4.377939e-08 3.860599e-08 
