  1.56923E-10  2.00585E-12  1.08182E-11  1.36322E-12
  8.65574E-11  8.11695E-13  5.71092E-12  7.34459E-13
  5.84145E-11  3.12586E-12  6.34044E-12  4.02785E-13
  5.94326E-11  7.79105E-12  9.70931E-12  3.78161E-13
  1.42610E-10  1.36000E-11  1.62752E-11  5.51928E-13
  2.00727E-10  2.01084E-11  2.15564E-11  6.99793E-13
  4.24965E-10  2.19567E-11  1.83541E-11  6.27701E-13
