    1    4.296070e-04
    2    1.654010e-03
    3    4.528512e-03
    4    1.010732e-02
    5    2.578989e-02
    6    4.517954e-02
    7    1.123364e-01
    8    1.547650e-01
    9    1.722243e-01
   10    1.890893e-01
   11    1.612341e-01
   12    1.227004e-01
   13    7.558012e-02
   14    4.100615e-02
   15    4.516728e-03
   16   -2.268235e-02
   17   -2.779759e-02
   18   -2.621218e-02
   19   -2.415931e-02
   20   -2.024132e-02
   21   -1.354040e-02
   22   -5.163921e-03
   23   -9.782225e-04
   24    3.909906e-03
   25    4.996628e-03
   26    4.325028e-03
   27    3.774567e-03
   28    2.678428e-03
   29    1.773790e-03
   30    7.064402e-04
   31    8.618120e-05
   32   -3.483349e-04
   33   -5.457856e-04
   34   -5.645909e-04
   35   -6.108217e-04
   36   -4.959590e-04
   37   -3.191811e-04
   38   -1.592649e-04
   39   -6.034731e-07
   40    7.497003e-05
   41    1.091698e-04
   42    1.168384e-04
   43    9.919524e-05
   44    7.913072e-05
   45    4.765078e-05
   46    2.286715e-05
   47    5.401125e-06
   48   -3.592856e-06
   49   -1.208679e-05
   50   -1.927271e-05
   51   -2.195704e-05
   52   -1.905281e-05
   53   -1.583010e-05
   54   -9.423385e-06
   55   -3.325348e-06
   56   -6.790664e-06
   57    1.203470e-06
   58    1.012750e-05
   59    1.193613e-05
   60    1.228803e-05
   61    1.129773e-05
   62    8.946864e-06
   63    6.542343e-06
   64    2.486607e-06
   65   -6.191176e-06
   66   -9.636805e-06
   67   -7.253306e-06
   68   -5.937901e-06
   69    5.612902e-07
   70    3.871723e-06
   71   -4.287117e-06
   72   -3.772519e-06
   73   -1.661022e-06
   74   -1.343200e-07
   75    2.127575e-06
   76    3.438218e-06
   77    1.957412e-06
   78    2.263545e-07
   79   -7.423495e-07
   80   -1.353225e-06
   81   -2.893691e-07
   82   -1.637581e-08
   83   -6.010742e-07
   84    9.100035e-07
   85    1.221614e-06
   86   -2.023303e-06
   87   -1.827217e-06
   88   -9.272630e-07
   89   -1.006567e-06
   90    1.864607e-06
   91    2.189460e-06
   92    5.948402e-07
   93    2.670825e-07
   94   -1.117411e-06
   95   -1.793363e-06
   96   -9.394086e-07
   97   -2.202843e-07
   98    1.297456e-07
   99    1.398684e-06
  100    2.324794e-06
  101    9.655104e-07
  102   -2.842145e-07
  103   -1.453712e-06
  104   -2.141870e-06
  105   -7.918320e-07
  106    3.823733e-07
  107    1.328810e-06
  108    2.031773e-06
  109    1.901182e-06
  110    5.812085e-07
  111   -3.009072e-07
  112   -5.686584e-07
  113   -6.030572e-07
  114   -5.951449e-07
  115   -3.527417e-07
  116   -2.728864e-08
  117    2.071630e-07
  118    7.658229e-07
  119    6.221413e-07
  120    1.272051e-07
  121   -3.063074e-07
  122   -6.385132e-07
  123   -2.159251e-07
  124   -5.297546e-07
  125   -8.148291e-07
  126   -5.291017e-07
  127   -3.832879e-07
  128    1.740395e-06
