12.3716 4.02432 0.108839 0.0189027 0.0154954 0.0212402 
4.02432 23.4112 3.77686 0.088691 0.06958 0.0870432 
0.108839 3.77686 39.4462 4.68665 0.651398 0.926538 
0.0189027 0.088691 4.68665 32.5455 7.74368 2.39594 
0.0154954 0.06958 0.651398 7.74368 39.2705 9.48387 
0.0212402 0.0870432 0.926538 2.39594 9.48387 62.1699 
