           2   123.3820       0.000000E+00  0.8500000    
           3   611.7750       0.000000E+00  0.8500000    
           4   756.6160       0.000000E+00  0.8500000    
           5   1256.700       0.000000E+00  0.8500000    
           6   696.4790       0.000000E+00  0.8500000    
           7   829.8190       0.000000E+00  0.8500000    
           8   627.8620       0.000000E+00  0.8500000    
           9   815.1740       0.000000E+00  0.8500000    
          10   617.7500       0.000000E+00  0.8500000    
          11   1251.670       0.000000E+00  0.8500000    
          12   758.7730       0.000000E+00  0.8500000    
          13   714.5950       0.000000E+00  0.8500000    
          14   907.1200       0.000000E+00  0.8500000    
          15   871.6480       0.000000E+00  0.8500000    
          16   628.6330       0.000000E+00  0.8500000    
          17   1042.090       0.000000E+00  0.8500000    
          18   742.3790       0.000000E+00  0.8500000    
          19   947.1550       0.000000E+00  0.8500000    
          20   870.9060       0.000000E+00  0.8500000    
          21   706.1020       0.000000E+00  0.8500000    
          22   431.8440       0.000000E+00  0.8500000    
          23   660.0120       0.000000E+00  0.8500000    
          24   960.8510       0.000000E+00  0.8500000    
          25   849.1200       0.000000E+00  0.8500000    
          26   866.8620       0.000000E+00  0.8500000    
          27   1097.420       0.000000E+00  0.8500000    
          28   1408.190       0.000000E+00  0.8500000    
          29   899.1070       0.000000E+00  0.8500000    
          30   1007.860       0.000000E+00  0.8500000    
          31   1078.130       0.000000E+00  0.8500000    
          32   1607.080       0.000000E+00  0.8500000    
          33   1188.040       0.000000E+00  0.8500000    
          34   1067.970       0.000000E+00  0.8500000    
          35   910.3670       0.000000E+00  0.8500000    
          36   1104.420       0.000000E+00  0.8500000    
          37   1431.340       0.000000E+00  0.8500000    
          38   1282.060       0.000000E+00  0.8500000    
          39   1381.430       0.000000E+00  0.8500000    
          40   1927.240       0.000000E+00  0.8500000    
          41   1266.040       0.000000E+00  0.8500000    
          42   1297.250       0.000000E+00  0.8500000    
          43   1471.160       0.000000E+00  0.8500000    
          44   1363.210       0.000000E+00  0.8500000    
          45   1001.100       0.000000E+00  0.8500000    
          46   1061.730       0.000000E+00  0.8500000    
          47   1564.800       0.000000E+00  0.8500000    
          48   1044.300       0.000000E+00  0.8500000    
          49   1485.030       0.000000E+00  0.8500000    
          50   1469.180       0.000000E+00  0.8500000    
          51   1136.460       0.000000E+00  0.8500000    
          52   1658.550       0.000000E+00  0.8500000    
          53   1119.110       0.000000E+00  0.8500000    
          54   1114.630       0.000000E+00  0.8500000    
          55   1542.170       0.000000E+00  0.8500000    
          56   1526.970       0.000000E+00  0.8500000    
          57   1625.070       0.000000E+00  0.8500000    
          58   1705.010       0.000000E+00  0.8500000    
          59   1279.750       0.000000E+00  0.8500000    
          60   1930.200       0.000000E+00  0.8500000    
          61   1623.630       0.000000E+00  0.8500000    
          62   1893.530       0.000000E+00  0.8500000    
          63   1631.590       0.000000E+00  0.8500000    
          64   1451.540       0.000000E+00  0.8500000    
          65   1521.120       0.000000E+00  0.8500000    
          66   1617.340       0.000000E+00  0.8500000    
          67   1659.020       0.000000E+00  0.8500000    
          68   1819.350       0.000000E+00  0.8500000    
          69   2297.190       0.000000E+00  0.8500000    
          70   1762.310       0.000000E+00  0.8500000    
          71   1690.500       0.000000E+00  0.8500000    
          72   1505.230       0.000000E+00  0.8500000    
          73   2635.260       0.000000E+00  0.8500000    
          74   2110.740       0.000000E+00  0.8500000    
          75   1917.140       0.000000E+00  0.8500000    
          76   1766.540       0.000000E+00  0.8500000    
          77   1958.490       0.000000E+00  0.8500000    
          78   1831.370       0.000000E+00  0.8500000    
          79   1644.000       0.000000E+00  0.8500000    
          80   2249.800       0.000000E+00  0.8500000    
          81   2149.720       0.000000E+00  0.8500000    
          82   2826.380       0.000000E+00  0.8500000    
          83   2002.230       0.000000E+00  0.8500000    
          84   1715.920       0.000000E+00  0.8500000    
          85   2416.500       0.000000E+00  0.8500000    
          86   2427.540       0.000000E+00  0.8500000    
          87   2503.270       0.000000E+00  0.8500000    
          88   1839.170       0.000000E+00  0.8500000    
          89   2453.230       0.000000E+00  0.8500000    
          90   2266.850       0.000000E+00  0.8500000    
          91   2570.720       0.000000E+00  0.8500000    
          92   2456.470       0.000000E+00  0.8500000    
          93   2773.590       0.000000E+00  0.8500000    
          94   2112.300       0.000000E+00  0.8500000    
          95   2116.320       0.000000E+00  0.8500000    
          96   2442.210       0.000000E+00  0.8500000    
          97   2484.010       0.000000E+00  0.8500000    
          98   1887.480       0.000000E+00  0.8500000    
          99   2694.640       0.000000E+00  0.8500000    
         100   3034.40        70.9982	    0.850000
         101   2652.89        72.5955	    0.850000
         102   2935.21        74.2156	    0.850000
         103   2630.04        75.8593	    0.850000
         104   2863.84        77.5266	    0.850000
         105   2239.38        79.2175	    0.850000
         106   2532.63        80.9324	    0.850000
         107   3119.99        82.6712	    0.850000
         108   3531.78        84.4348	    0.850000
         109   2767.69        86.2226	    0.850000
         110   3432.76        88.0346	    0.850000
         111   2849.17        89.8724	    0.850000
         112   2872.23        91.7348	    0.850000
         113   2498.32        93.6226	    0.850000
         114   2111.74        95.5360	    0.850000
         115   3267.94        97.4747	    0.850000
         116   3479.55        99.4393	    0.850000
         117   4595.63        101.430	    0.850000
         118   3658.64        103.447	    0.850000
         119   3438.82        105.490	    0.850000
         120   3007.98        107.560	    0.850000
         121   4337.74        109.657	    0.850000
         122   2956.88        111.780	    0.850000
         123   3265.86        113.934	    0.850000
         124   2981.23        116.120	    0.850000
         125   3084.35        118.334	    0.850000
         126   3598.56        120.577	    0.850000
         127   3479.05        122.847	    0.850000
         128   3553.00        125.147	    0.850000
         129   3274.71        127.476	    0.850000
         130   3858.14        129.834	    0.850000
         131   3090.77        132.221	    0.850000
         132   3187.25        134.638	    0.850000
         133   3395.09        137.084	    0.850000
         134   3675.76        139.561	    0.850000
         135   3978.98        142.068	    0.850000
         136   4476.57        144.605	    0.850000
         137   3741.15        147.173	    0.850000
         138   3869.38        149.773	    0.850000
         139   4185.86        152.403	    0.850000
         140   4172.41        155.064	    0.850000
         141   4222.60        157.757	    0.850000
         142   4096.17        160.482	    0.850000
         143   4251.53        163.239	    0.850000
         144   3655.49        166.029	    0.850000
         145   5231.44        168.850	    0.850000
         146   4097.10        171.705	    0.850000
         147   3949.59        174.592	    0.850000
         148   3900.25        177.514	    0.850000
         149   3399.80        180.469	    0.850000
         150   4220.68        183.457	    0.850000
         151   4182.73        186.481	    0.850000
         152   4428.07        189.538	    0.850000
         153   4789.32        192.629	    0.850000
         154   4042.27        195.757	    0.850000
         155   4732.49        198.919	    0.850000
         156   4129.22        202.116	    0.850000
         157   4487.52        205.350	    0.850000
         158   5116.02        208.620	    0.850000
         159   4780.57        211.928	    0.850000
         160   4663.04        215.275	    0.850000
         161   4505.69        218.660	    0.850000
         162   4278.83        222.093	    0.850000
         163   4385.33        225.567	    0.850000
         164   4436.94        229.080	    0.850000
         165   4421.62        232.631	    0.850000
         166   4444.76        236.222	    0.850000
         167   4899.40        239.853	    0.850000
         168   4996.21        243.523	    0.850000
         169   4757.96        247.234	    0.850000
         170   4289.29        250.986	    0.850000
         171   4572.10        254.780	    0.850000
         172   4689.15        258.614	    0.850000
         173   4945.40        262.491	    0.850000
         174   4636.69        266.410	    0.850000
         175   5132.35        270.372	    0.850000
         176   5291.83        274.377	    0.850000
         177   4906.13        278.425	    0.850000
         178   5036.71        282.519	    0.850000
         179   6034.54        286.655	    0.850000
         180   5097.62        290.837	    0.850000
         181   3655.361       295.0650      0.8500000    
         182   4459.376       299.3384      0.8500000    
         183   4202.446       303.6577      0.8500000    
         184   5565.577       308.0238      0.8500000    
         185   5292.787       312.4375      0.8500000    
         186   4965.516       316.8987      0.8500000    
         187   5221.630       321.4083      0.8500000    
         188   5948.091       325.9664      0.8500000    
         189   6163.922       330.5741      0.8500000    
         190   5495.435       335.2313      0.8500000    
         191   5468.000       339.9390      0.8500000    
         192   6175.092       344.6968      0.8500000    
         193   5738.895       349.5068      0.8500000    
         194   5214.857       354.3684      0.8500000    
         195   4661.042       359.2821      0.8500000    
         196   5356.110       364.2490      0.8500000    
         197   5740.666       369.2694      0.8500000    
         198   5702.067       374.3450      0.8500000    
         199   5105.987       379.4745      0.8500000    
         200   6152.480       384.6584      0.8232420    
         201   5074.613       358.7654      0.8232229    
         202   5240.978       363.6328      0.8232000    
         203   5815.832       368.5528      0.8231733    
         204   5448.981       373.5253      0.8231429    
         205   5391.941       378.5517      0.8231089    
         206   4888.030       383.6320      0.8230712    
         207   4442.524       388.7668      0.8230299    
         208   4605.235       393.9569      0.8229851    
         209   4306.197       399.2041      0.8229368    
         210   5648.579       404.5057      0.8228850    
         211   5285.362       409.8656      0.8228298    
         212   5689.206       415.2829      0.8227712    
         213   5726.205       420.7593      0.8227093    
         214   5140.942       426.2951      0.8226441    
         215   6542.206       431.8900      0.8225756    
         216   5581.546       437.5457      0.8225040    
         217   4907.529       443.2626      0.8224292    
         218   6008.816       449.0407      0.8223513    
         219   5487.091       454.8820      0.8222704    
         220   6064.029       460.7870      0.8221864    
         221   6387.736       466.7555      0.8220994    
         222   5969.805       472.7887      0.8220096    
         223   5724.657       478.8875      0.8219168    
         224   5238.137       485.0619      0.8218212    
         225   5334.331       491.3091      0.8217227    
         226   5632.486       497.6241      0.8216215    
         227   5791.205       504.0072      0.8215176    
         228   5262.784       510.4606      0.8214110    
         229   4980.027       516.9824      0.8213018    
         230   5383.986       523.5764      0.8211900    
         231   5718.696       530.2408      0.8210756    
         232   5988.064       536.9785      0.8209588    
         233   5956.921       543.7885      0.8208395    
         234   4419.091       550.6734      0.8207178    
         235   6361.145       557.6329      0.8205937    
         236   6613.888       564.6676      0.8204674    
         237   5088.757       571.7784      0.8203387    
         238   5748.063       578.9672      0.8202077    
         239   5443.691       586.2347      0.8200746    
         240   6037.195       593.5801      0.8199394    
         241   5428.411       601.0060      0.8198020    
         242   5102.036       608.5145      0.8196626    
