0.0356482   -0.00575256  0.0698941
0.0480628    0.0370927   0.0596110
0.0839953    0.0580711   0.0562377
0.368720     0.109329    0.131590
0.458287     0.168816    0.0628084
0.619264     0.135166    0.0899459
1.755       -0.74        0.34
